Date,c0,p0,n0
2022-02-22,0.137379,0.08634000000000003,0.05204999999999999
2022-03-01,-0.033207999999999994,0.06536000000000002,0.06625000000000002
2022-03-08,0.17314699999999994,0.08758,0.042870000000000005
2022-03-15,0.091611,0.0684,0.04171000000000001
2022-03-22,0.180006,0.0806,0.03768
2022-03-29,0.20140999999999987,0.08021,0.030590000000000006
2022-04-05,0.10561599999999999,0.060899999999999996,0.03627
2022-04-12,0.16566000000000006,0.07614000000000001,0.039639999999999995
2022-04-19,0.095976,0.06805,0.04253000000000001
2022-04-26,0.10683899999999996,0.06267000000000002,0.039009999999999996
2022-05-03,0.01011500000000001,0.06322000000000001,0.05612
2022-05-10,-0.024385,0.062010000000000016,0.07029
2022-05-17,0.05260299999999999,0.06392000000000002,0.05297999999999999
