Date,c0,p0,n0
2022-01-18,-0.08186500000000002,0.06174000000000001,0.07497000000000002
2022-01-25,0.03975599999999999,0.07876000000000002,0.06434999999999999
2022-02-01,-0.07526999999999998,0.06345,0.07491
2022-02-08,-0.048140999999999955,0.06632999999999999,0.07200999999999998
2022-02-15,-0.121781,0.05775,0.07943000000000001
2022-02-22,-0.16400199999999998,0.05428,0.08771
2022-03-01,-0.27330499999999985,0.05846999999999999,0.11049000000000003
2022-03-08,-0.15423799999999996,0.06966,0.09590000000000001
2022-03-15,-0.054646000000000035,0.06852,0.07572000000000002
2022-03-22,-0.09524999999999997,0.06826000000000003,0.08243000000000004
2022-03-29,-0.084742,0.06458999999999998,0.07888999999999999
2022-04-05,-0.005144000000000015,0.07373,0.06782999999999999
2022-04-12,-0.016347999999999998,0.06502,0.06436000000000003
